Table 8,,,,,,,,,,,
Offenses Known to Law Enforcement,,,,,,,,,,,
"by State by City, 2019",,,,,,,,,,,
State,City,"Violent
crime","Murder and
nonnegligent
manslaughter",Rape1,Robbery,"Aggravated
assault","Property
crime",Burglary,"Larceny-
theft","Motor
vehicle
theft",Arson2
,Holmdel Township,17,0,1,1,15,194,16,168,10,0
,Hopatcong,8,0,0,1,7,39,0,37,2,1
,Hopewell Borough,0,0,0,0,0,13,2,10,1,0
,Hopewell Township,7,0,1,0,6,73,14,55,4,0
,Howell Township,31,1,14,1,15,376,43,321,12,0
,Independence Township,2,0,1,0,1,5,4,0,1,0
,Interlaken,0,0,0,0,0,3,0,3,0,0
,Irvington,280,7,17,190,66,"1,016",178,565,273,7
,Island Heights,0,0,0,0,0,7,3,4,0,0
,Jackson Township,25,0,3,5,17,391,71,298,22,3
,Jamesburg,10,2,1,2,5,19,3,15,1,1
,Jefferson Township,10,1,2,0,7,72,12,54,6,0
,Jersey City,"1,393",13,81,431,868,"5,074",890,"3,514",670,18
,Keansburg,21,0,2,6,13,176,18,157,1,0
,Kearny,54,0,0,13,41,661,36,541,84,0
,Kenilworth,10,0,4,2,4,109,8,86,15,0
,Keyport,12,0,0,4,8,92,10,73,9,0
,Kinnelon,1,0,1,0,0,22,11,9,2,0
,Lacey Township,25,0,4,4,17,265,29,233,3,1
,Lake Como,1,0,0,1,0,16,2,11,3,0
,Lakehurst,5,0,0,2,3,18,0,16,2,0
,Lakewood Township,148,1,11,45,91,965,253,675,37,4
,Lambertville,1,0,1,0,0,26,2,24,0,0
,Laurel Springs,2,0,0,1,1,19,6,12,1,0
,Lavallette,0,0,0,0,0,39,2,34,3,0
,Lawnside,6,0,0,0,6,104,10,92,2,0
,"Lawrence Township, Mercer County",45,0,10,11,24,493,83,388,22,2
,Lebanon Township,2,0,0,0,2,17,3,12,2,0
,Leonia,3,0,1,0,2,51,11,38,2,0
,Lincoln Park,2,0,0,0,2,46,8,32,6,0
,Linden,159,0,21,44,94,"1,228",110,"1,079",39,4
,Lindenwold,123,0,16,50,57,492,124,334,34,3
,Linwood,2,0,0,0,2,92,10,78,4,0
,Little Egg Harbor Township,18,0,2,3,13,206,36,164,6,1
,Little Falls Township,20,0,0,0,20,89,12,70,7,0
,Little Ferry,9,1,0,2,6,83,12,55,16,0
,Little Silver,2,0,0,0,2,34,1,25,8,0
,Livingston Township,6,0,3,1,2,353,26,301,26,0
,Loch Arbour,0,0,0,0,0,14,1,13,0,0
,Lodi,35,0,2,6,27,273,31,200,42,1
,Logan Township,5,0,1,2,2,105,13,85,7,0
,Long Beach Township,10,0,5,0,5,78,6,70,2,0
,Long Branch,109,0,11,23,75,625,60,538,27,0
,Long Hill Township,3,0,1,0,2,45,3,40,2,0
,Longport,1,0,0,0,1,10,3,7,0,0
,Lopatcong Township,4,0,0,0,4,99,5,90,4,0
,Lower Alloways Creek Township,1,0,0,0,1,3,0,3,0,0
,Lower Township,41,0,10,2,29,149,30,113,6,0
,Lumberton Township,22,0,2,4,16,174,11,153,10,0
,Lyndhurst Township,13,0,0,6,7,150,5,127,18,0
,Madison,1,0,0,0,1,70,11,52,7,0
,Magnolia,13,0,0,5,8,76,26,46,4,0
,Mahwah Township,8,0,3,0,5,115,10,90,15,1
,Manalapan Township,18,1,11,2,4,226,36,173,17,0
,Manasquan,7,0,3,0,4,88,3,82,3,0
,Manchester Township,12,3,0,3,6,278,51,215,12,2
,"Mansfield Township, Burlington County",8,0,0,3,5,46,10,26,10,0
,"Mansfield Township, Warren County",3,0,1,0,2,83,5,76,2,0
,Mantoloking,0,0,0,0,0,5,0,3,2,0
,Mantua Township,3,0,0,0,3,212,30,169,13,2
,Manville,6,0,4,1,1,218,14,197,7,0
,Maple Shade Township,54,1,8,17,28,344,41,272,31,0
,Maplewood Township,22,2,3,13,4,435,22,365,48,0
,Margate City,6,0,0,2,4,140,55,84,1,1
,Marlboro Township,9,0,0,2,7,273,38,212,23,1
,Matawan,0,0,0,0,0,5,0,5,0,0
,Maywood,6,0,0,2,4,62,7,54,1,0
,Medford Lakes,3,0,0,0,3,16,4,12,0,0
,Medford Township,19,0,4,1,14,134,30,101,3,1
,Mendham,0,0,0,0,0,20,1,14,5,0
,Mendham Township,1,0,0,0,1,11,3,6,2,0
,Merchantville,4,0,0,0,4,59,9,48,2,0
,Metuchen,11,0,0,4,7,165,31,124,10,0
,Middlesex Borough,6,0,0,2,4,55,4,47,4,1
,Middle Township,34,0,6,7,21,303,54,232,17,2
,Middletown Township,22,0,4,2,16,354,38,294,22,0
,Midland Park,2,0,0,0,2,38,0,34,4,0
,Millburn Township,6,0,0,5,1,434,23,374,37,0
,Milltown,2,0,0,2,0,84,2,80,2,0
,Millville,130,2,14,50,64,"1,107",154,925,28,6
,Mine Hill Township,2,0,0,1,1,12,3,8,1,0
,Monmouth Beach,2,0,0,0,2,8,0,8,0,0
,"Monroe Township, Gloucester County",26,1,1,12,12,425,88,313,24,1
,"Monroe Township, Middlesex County",19,0,0,0,19,116,18,89,9,0
,Montclair,58,1,9,17,31,476,106,335,35,1
,Montgomery Township,5,0,0,0,5,111,62,39,10,0
,Montvale,1,0,0,0,1,26,1,24,1,0
,Montville Township,4,0,0,0,4,172,11,137,24,0
,Moonachie,0,0,0,0,0,28,1,26,1,1
,Moorestown Township,18,0,3,4,11,200,24,166,10,0
,Morris Plains,2,0,0,0,2,71,3,65,3,0
,Morristown,41,0,5,9,27,170,9,157,4,2
,Morris Township,8,0,0,0,8,96,22,70,4,0
,Mountain Lakes,0,0,0,0,0,28,10,11,7,0
,Mountainside,3,0,0,0,3,52,9,36,7,1
,Mount Arlington,0,0,0,0,0,27,3,23,1,0
,Mount Ephraim,5,0,0,1,4,179,7,169,3,0
,Mount Holly Township,27,0,8,7,12,190,20,163,7,0
,Mount Laurel Township,57,1,15,17,24,597,45,524,28,0
,Mount Olive Township,14,0,5,3,6,112,19,92,1,0
,Mullica Township,2,0,0,1,1,71,22,43,6,0
,National Park,3,1,0,0,2,23,8,15,0,0
,Neptune City,11,0,0,2,9,118,6,112,0,0
,Neptune Township,95,2,2,18,73,871,72,786,13,4
,Netcong,11,0,5,0,6,28,2,25,1,0
,Newark,"1,742",57,120,636,929,"4,618",721,"2,356","1,541",21
,New Brunswick,262,3,11,96,152,"1,111",223,823,65,0
,Newfield,2,0,0,0,2,8,2,5,1,0
,New Hanover Township,1,0,0,0,1,0,0,0,0,0
,New Milford,1,0,0,0,1,64,8,53,3,0
,New Providence,0,0,0,0,0,35,5,29,1,0
,Newton,14,0,4,0,10,63,8,55,0,0
,North Arlington,19,0,0,6,13,158,9,132,17,0
,North Bergen Township,90,1,16,17,56,404,54,306,44,1
,North Brunswick Township,61,0,4,17,40,605,52,517,36,0
,North Caldwell,5,0,1,0,4,22,10,8,4,0
,Northfield,4,0,0,0,4,86,13,66,7,0
,North Haledon,3,0,1,0,2,49,5,39,5,0
,North Hanover Township,3,0,0,0,3,18,3,13,2,0
,North Plainfield,47,1,10,26,10,281,36,234,11,0
,Northvale,0,0,0,0,0,9,0,8,1,0
,North Wildwood,6,0,1,1,4,144,12,131,1,0
,Norwood,1,0,1,0,0,19,6,10,3,0
,Nutley Township,28,0,0,6,22,164,26,117,21,0
,Oakland,5,0,0,1,4,53,5,46,2,0
,Oaklyn,5,0,1,1,3,127,39,83,5,0
,Ocean City,6,0,0,2,4,323,37,285,1,0
,Ocean Gate,1,0,0,1,0,24,7,17,0,0
,Oceanport,12,0,2,2,8,43,8,33,2,0
,"Ocean Township, Monmouth County",17,1,0,4,12,582,60,499,23,1
,"Ocean Township, Ocean County",4,0,1,0,3,38,6,32,0,0
,Ogdensburg,0,0,0,0,0,10,0,9,1,0
,Old Bridge Township,39,2,1,12,24,477,60,378,39,1
,Old Tappan,0,0,0,0,0,12,2,6,4,0
,Oradell,2,0,0,0,2,21,7,13,1,0
,Orange City,190,4,13,96,77,635,140,337,158,10
,Oxford Township,1,0,0,0,1,6,2,4,0,0
,Palisades Park,16,0,1,4,11,106,19,81,6,0
,Palmyra,8,1,1,0,6,120,17,100,3,2
,Paramus,44,0,2,8,34,919,24,871,24,0
,Park Ridge,1,0,0,1,0,9,2,6,1,0
,Parsippany-Troy Hills Township,23,1,9,3,10,326,59,233,34,0
,Passaic,369,1,6,166,196,"1,215",133,923,159,2
,Paterson,"1,219",19,54,464,682,"3,132",847,"1,829",456,24
,Paulsboro,14,0,0,5,9,114,23,79,12,0
,Peapack-Gladstone,0,0,0,0,0,18,8,5,5,0
,Pemberton Borough,3,0,0,2,1,28,9,19,0,0
,Pemberton Township,72,1,2,11,58,435,114,299,22,6
,Pennington,0,0,0,0,0,8,1,5,2,0
,Pennsauken Township,111,1,2,41,67,848,197,578,73,1
,Penns Grove,51,1,8,14,28,154,31,110,13,2
,Pennsville Township,18,0,0,3,15,198,19,171,8,0
,Pequannock Township,7,0,0,3,4,73,13,60,0,0
,Perth Amboy,147,0,2,30,115,697,110,511,76,2
,Phillipsburg,30,0,14,5,11,304,37,254,13,3
,Pine Beach,1,0,0,0,1,23,3,20,0,0
,Pine Hill,30,0,1,4,25,143,29,110,4,0
,Pine Valley,0,0,0,0,0,0,0,0,0,0
,Piscataway Township,47,0,7,5,35,443,45,376,22,0
,Pitman,4,0,0,2,2,55,12,42,1,0
,Plainfield,192,3,2,90,97,805,140,607,58,10
,Plainsboro Township,9,1,0,0,8,151,12,135,4,0
,Pleasantville,65,1,4,26,34,271,90,156,25,0
,Plumsted Township,5,0,1,0,4,32,12,19,1,0
,Pohatcong Township,0,0,0,0,0,230,21,208,1,0
,Point Pleasant,15,0,0,0,15,116,24,87,5,0
,Point Pleasant Beach,5,0,0,1,4,54,20,24,10,0
,Pompton Lakes,8,0,1,0,7,58,5,51,2,0
,Princeton,10,0,1,0,9,238,45,190,3,4
,Prospect Park,5,0,2,1,2,83,12,62,9,0
,Rahway,32,1,1,10,20,157,25,103,29,0
,Ramsey,3,0,0,2,1,161,3,155,3,0
,Randolph Township,8,0,1,1,6,99,10,81,8,0
,Raritan,6,0,3,1,2,61,11,45,5,0
,Raritan Township,8,0,0,1,7,64,7,55,2,0
,Readington Township,11,0,1,0,10,61,15,40,6,1
,Red Bank,13,0,4,4,5,126,14,108,4,0
,Ridgefield,6,0,0,0,6,49,3,38,8,0
,Ridgefield Park,7,0,0,2,5,124,6,108,10,1
,Ridgewood,13,0,0,2,11,143,22,108,13,0
,Ringwood,5,0,1,0,4,42,6,34,2,0
,Riverdale,2,0,0,0,2,96,9,83,4,1
,River Edge,2,0,1,1,0,72,7,62,3,0
,Riverside Township,14,0,1,1,12,36,4,31,1,0
,Riverton,0,0,0,0,0,25,2,23,0,0
,River Vale Township,0,0,0,0,0,20,1,18,1,0
,Robbinsville Township,2,0,2,0,0,51,6,43,2,0
,Rochelle Park Township,4,0,0,3,1,66,11,53,2,0
,Rockaway,1,0,0,1,0,53,13,37,3,0
,Rockaway Township,13,0,0,2,11,231,20,203,8,1
,Rockleigh,0,0,0,0,0,2,0,2,0,0
,Roseland,2,0,0,0,2,34,0,26,8,0
,Roselle,67,1,1,16,49,339,51,255,33,2
,Roselle Park,2,0,2,0,0,135,11,115,9,0
,Roxbury Township,3,0,0,2,1,101,13,88,0,0
,Rumson,0,0,0,0,0,57,7,36,14,0
,Runnemede,7,0,0,0,7,144,24,112,8,0
,Rutherford,12,0,2,2,8,181,20,145,16,0
,Saddle Brook Township,1,0,0,1,0,220,5,214,1,0
,Saddle River,2,0,0,0,2,30,5,22,3,0
,Salem,73,2,3,19,49,227,77,124,26,12
,Sayreville,34,0,0,8,26,310,42,231,37,0
,Scotch Plains Township,14,0,2,3,9,162,50,105,7,0
,Sea Bright,2,0,1,0,1,11,2,9,0,0
,Sea Girt,1,0,0,0,1,12,1,11,0,0
,Sea Isle City,0,0,0,0,0,89,16,73,0,0
,Seaside Heights,12,0,0,1,11,166,21,141,4,0
,Seaside Park,3,0,0,1,2,20,6,14,0,0
,Secaucus,41,0,3,11,27,516,31,466,19,1
,Ship Bottom,0,0,0,0,0,18,0,18,0,0
,Shrewsbury,6,0,0,1,5,88,4,79,5,0
,Somerdale,12,0,0,2,10,263,23,236,4,2
,Somers Point,11,0,2,2,7,260,22,229,9,0
,Somerville,11,0,0,8,3,138,11,117,10,0
,South Amboy,2,0,0,0,2,67,10,46,11,0
,South Bound Brook,1,0,0,1,0,43,6,36,1,0
,South Brunswick Township,17,0,4,5,8,254,36,204,14,3
,South Hackensack Township,13,1,0,3,9,43,5,31,7,0
,South Harrison Township,1,0,0,0,1,13,1,11,1,0
,South Orange Village,13,0,0,9,4,279,21,233,25,0
,South Plainfield,30,0,0,8,22,394,34,343,17,1
,South River,35,0,7,6,22,102,13,80,9,0
,South Toms River,7,0,0,2,5,32,6,24,2,0
,Sparta Township,4,0,0,0,4,31,2,27,2,0
,Spotswood,2,0,0,1,1,52,8,43,1,0
,"Springfield Township, Burlington County",2,0,0,0,2,18,1,15,2,0
,"Springfield Township, Union County",3,0,0,2,1,134,19,105,10,0
,Spring Lake,0,0,0,0,0,34,4,29,1,0
,Spring Lake Heights,1,0,0,0,1,13,2,10,1,0
,Stafford Township,32,0,4,1,27,232,19,205,8,1
,Stanhope,1,0,1,0,0,27,7,18,2,0
,Stone Harbor,2,0,0,0,2,106,14,91,1,1
,Stratford,10,0,1,6,3,60,8,51,1,0
,Summit,3,0,1,2,0,136,9,118,9,0
,Surf City,2,0,2,0,0,8,3,5,0,0
,Swedesboro,0,0,0,0,0,36,4,31,1,0
,Tavistock,0,0,0,0,0,0,0,0,0,0
,Teaneck Township,56,1,11,12,32,364,49,304,11,1
,Tenafly,1,0,0,1,0,89,14,63,12,1
,Teterboro,0,0,0,0,0,102,0,99,3,0
,Tewksbury Township,2,0,0,0,2,23,6,14,3,0
,Tinton Falls,8,0,0,4,4,243,7,227,9,0
,Toms River Township,72,1,13,18,40,"1,248",136,"1,070",42,3
,Totowa,15,0,1,2,12,166,16,134,16,0
,Trenton,937,15,70,300,552,"1,748",360,"1,142",246,11
,Tuckerton,1,0,0,0,1,36,7,23,6,0
,Union Beach,11,0,0,0,11,14,5,8,1,1
,Union City,193,0,12,52,129,"1,080",101,891,88,3
,Union Township,43,0,4,27,12,912,44,792,76,1
,Upper Saddle River,2,0,0,0,2,27,4,14,9,0
,Ventnor City,15,0,4,2,9,364,66,282,16,0
,Vernon Township,3,0,0,0,3,81,12,68,1,0
,Verona,1,0,0,0,1,49,5,39,5,0
,Vineland,211,1,32,55,123,"1,686",269,"1,375",42,8
,Voorhees Township,30,0,0,10,20,352,34,309,9,1
,Waldwick,2,0,0,0,2,57,5,48,4,0
,Wallington,9,0,0,2,7,143,6,124,13,1
,Wall Township,22,0,0,0,22,178,21,144,13,0
,Wanaque,4,0,1,0,3,34,2,27,5,0
,Warren Township,0,0,0,0,0,42,11,25,6,0
,Washington,8,0,0,0,8,44,9,33,2,0
,"Washington Township, Bergen County",1,0,0,0,1,19,1,14,4,0
,"Washington Township, Gloucester County",72,0,2,3,67,652,91,543,18,1
,"Washington Township, Morris County",12,0,3,0,9,80,13,63,4,0
,"Washington Township, Warren County",6,2,0,0,4,64,8,51,5,0
,Watchung,1,0,0,0,1,320,13,301,6,0
,Waterford Township,12,0,3,1,8,54,6,48,0,0
,Wayne Township,30,0,0,8,22,894,78,777,39,0
,Weehawken Township,22,0,5,4,13,231,41,178,12,0
,Wenonah,1,0,0,0,1,32,5,27,0,0
,Westampton Township,30,0,9,6,15,159,17,131,11,0
,West Amwell Township,1,0,0,0,1,27,3,23,1,0
,West Caldwell Township,2,0,1,0,1,54,7,42,5,1
,West Cape May,1,0,1,0,0,11,4,7,0,0
,West Deptford Township,16,0,1,7,8,244,57,167,20,0
,Westfield,4,0,0,2,2,141,9,112,20,0
,West Long Branch,0,0,0,0,0,89,7,75,7,0
,West Milford Township,13,0,2,1,10,127,18,104,5,1
,West New York,128,1,13,58,56,692,85,580,27,0
,West Orange,92,0,17,16,59,673,80,532,61,1
,Westville,9,0,1,1,7,120,29,84,7,0
,West Wildwood,2,0,0,0,2,9,2,7,0,0
,West Windsor Township,11,0,0,4,7,310,46,259,5,2
,Westwood,0,0,0,0,0,75,23,49,3,0
,Wharton,10,0,0,3,7,57,9,47,1,0
,Wildwood,29,0,0,8,21,318,47,267,4,0
,Wildwood Crest,17,0,2,0,15,63,19,44,0,0
,Willingboro Township,102,5,13,25,59,421,114,274,33,3
,Winfield Township,0,0,0,0,0,9,3,6,0,0
,Winslow Township,67,0,3,13,51,492,99,345,48,6
,Woodbridge Township,111,2,13,24,72,"1,413",117,"1,197",99,1
,Woodbury,28,0,1,4,23,299,46,241,12,4
,Woodbury Heights,1,0,0,1,0,53,7,42,4,0
,Woodcliff Lake,2,0,0,1,1,29,4,25,0,0
,Woodland Park,14,0,1,0,13,167,18,136,13,0
,Woodlynne,12,0,0,3,9,55,5,45,5,0
,Wood-Ridge,1,0,0,0,1,45,1,43,1,0
,Woodstown,1,0,0,0,1,34,10,23,1,0
,Woolwich Township,2,0,1,1,0,54,5,45,4,1
,Wyckoff Township,5,0,2,0,3,81,10,64,7,0
NEW MEXICO,Alamogordo,109,0,6,4,99,796,103,618,75,
,Albuquerque4,"7,596",84,486,"1,699","5,327",,,"20,634","5,425",98
,Angel Fire,2,0,0,0,2,23,4,18,1,
,Anthony,32,0,3,0,29,67,40,19,8,
,Artesia,65,0,10,4,51,376,79,264,33,
,Bayard,20,0,0,0,20,27,12,13,2,
,Belen,144,0,1,8,135,372,64,262,46,
,Bernalillo,85,1,0,10,74,232,65,137,30,
,Bosque Farms,18,0,0,1,17,42,9,19,14,
,Capitan,3,0,0,0,3,10,6,2,2,
,Carrizozo,3,0,0,0,3,8,3,5,0,
,Clayton,3,0,0,0,3,9,2,7,0,
,Cloudcroft,1,0,0,0,1,6,3,2,1,
,Clovis,261,2,54,28,177,"1,474",300,979,195,
,Corrales,12,0,1,1,10,62,18,36,8,
,Cuba,11,0,0,1,10,2,1,0,1,
,Deming,135,1,17,16,101,722,218,457,47,
,Dexter,0,0,0,0,0,2,0,1,1,
,Edgewood,20,1,1,8,10,76,18,52,6,
,Estancia,1,0,0,0,1,6,6,0,0,
,Eunice,1,0,0,0,1,56,30,14,12,
,Gallup,437,1,20,84,332,"1,397",250,987,160,
,Grants,49,2,1,2,44,185,82,88,15,
,Hatch,16,0,0,0,16,31,11,19,1,
,Hope,0,0,0,0,0,2,1,1,0,
,Hurley,3,0,0,0,3,5,1,4,0,
,Jal,14,0,1,1,12,34,5,21,8,
,Las Cruces,514,10,64,57,383,"3,707",654,"2,746",307,3
,Logan,4,0,0,0,4,12,2,10,0,
,Lordsburg,12,0,0,0,12,43,16,23,4,
,Los Alamos6,,0,10,1,,72,8,59,5,
,Los Lunas,205,0,4,16,185,649,134,415,100,
,Lovington,12,3,0,3,6,260,86,140,34,
,Magdalena,3,1,0,0,2,13,3,9,1,
,Mesilla,0,0,0,0,0,0,0,0,0,
,Milan,4,0,0,0,4,4,2,2,0,
,Moriarty,5,0,2,0,3,54,20,25,9,
,Peralta,22,0,0,0,22,37,11,23,3,
,Portales,55,1,6,2,46,305,92,179,34,
,Questa,3,0,1,2,0,10,0,10,0,
,Raton,16,0,0,0,16,50,10,39,1,
,Rio Rancho,189,3,32,20,134,"1,474",261,"1,084",129,
,Roswell,404,9,61,36,298,"1,793",301,"1,362",130,27
,Ruidoso,31,2,4,1,24,206,77,120,9,
,Ruidoso Downs,19,0,0,1,18,112,32,73,7,
,Santa Clara,5,0,0,0,5,12,4,7,1,
,Santa Rosa,18,0,0,0,18,60,18,39,3,
,San Ysidro,1,0,0,0,1,0,0,0,0,
,Springer,7,0,0,0,7,12,3,6,3,
,Sunland Park,65,0,9,2,54,189,58,114,17,1
,Taos,19,0,0,4,15,317,50,249,18,
,Taos Ski Valley,0,0,0,0,0,5,1,4,0,
,Tatum,0,0,0,0,0,0,0,0,0,
,Texico,0,0,0,0,0,4,2,2,0,
,Truth or Consequences,20,0,0,0,20,65,16,46,3,
,Tularosa,7,1,0,0,6,56,21,34,1,
NEW YORK,Adams Village,0,0,0,0,0,0,0,0,0,0
,Addison Town and Village,3,0,0,0,3,5,0,5,0,0
,Afton Village,0,0,0,0,0,0,0,0,0,0
,Akron Village,1,0,0,0,1,5,1,4,0,0
,Albany,736,4,60,189,483,"2,919",445,"2,315",159,16
,Albion Village,17,0,2,1,14,147,27,115,5,2
,Alfred Village,1,0,0,0,1,23,5,18,0,0
,Allegany Village,1,0,0,0,1,9,0,8,1,0
,Amherst Town,141,2,11,42,86,"1,840",157,"1,640",43,5
,Amityville Village,3,1,0,0,2,68,12,52,4,0
,Amsterdam,40,1,3,7,29,220,49,158,13,3
,Angelica Village,0,0,0,0,0,0,0,0,0,0
,Arcade Village,2,0,0,0,2,6,1,5,0,0
,Ardsley Village,1,0,1,0,0,21,3,17,1,0
,Asharoken Village,0,0,0,0,0,0,0,0,0,0
,Attica Village,0,0,0,0,0,5,0,5,0,0
,Baldwinsville Village,0,0,0,0,0,46,4,41,1,3
,Ballston Spa Village,2,0,1,0,1,31,3,27,1,0
,Barker,0,0,0,0,0,0,0,0,0,0
,Bath Village,12,0,2,3,7,73,14,59,0,0
,Beacon,24,1,4,6,13,150,15,128,7,0
,Bedford Town,1,0,0,0,1,57,4,52,1,0
,Belmont Village,0,0,0,0,0,3,0,3,0,0
,Bethlehem Town,29,0,11,2,16,438,41,391,6,0
,Binghamton,355,2,42,66,245,"1,907",417,"1,429",61,16
,Black River,0,0,0,0,0,8,0,8,0,0
,Blasdell Village,5,0,0,2,3,39,7,30,2,0
,Blooming Grove Town,6,0,1,0,5,54,8,45,1,0
,Bolton Town,0,0,0,0,0,10,1,8,1,0
,Boonville Village,1,0,1,0,0,11,2,8,1,
,Brant Town,0,0,0,0,0,5,0,4,1,0
,Brewster,0,0,0,0,0,5,0,5,0,0
,Briarcliff Manor Village,0,0,0,0,0,30,1,29,0,0
,Brighton Town,25,0,5,4,16,611,85,507,19,0
,Brockport Village,10,0,3,1,6,59,5,52,2,0
,Bronxville Village,0,0,0,0,0,34,5,28,1,0
,Brownville Village,0,0,0,0,0,1,0,1,0,0
,Buchanan Village,2,0,1,1,0,6,0,6,0,0
,Buffalo,"2,533",47,121,802,"1,563","8,298","1,610","6,009",679,143
,Cairo Town,1,0,0,0,1,30,5,24,1,0
,Cambridge Village,0,0,0,0,0,19,2,17,0,0
,Camden Village,0,0,0,0,0,24,1,22,1,0
,Camillus Town and Village,17,0,7,2,8,277,22,245,10,2
,Canajoharie Village,1,0,1,0,0,15,2,12,1,0
,Canandaigua,45,0,22,3,20,178,22,148,8,0
,Canastota Village,7,0,3,1,3,33,7,24,2,1
,Canisteo Village,4,0,2,0,2,3,0,3,0,0
,Canton Village,3,0,1,0,2,18,2,16,0,0
,Cape Vincent Village,0,0,0,0,0,0,0,0,0,0
,Carmel Town,8,0,0,0,8,76,5,69,2,0
,Carroll Town,0,0,0,0,0,19,5,14,0,0
,Carthage Village,1,0,1,0,0,45,3,41,1,0
,Catskill Village,6,0,0,1,5,71,18,52,1,0
,Cattaraugus Village,0,0,0,0,0,0,0,0,0,0
,Cayuga Heights Village,0,0,0,0,0,7,1,6,0,0
,Cazenovia Village,2,0,1,0,1,18,3,15,0,0
,Central Square Village,0,0,0,0,0,63,1,62,0,1
,Centre Island Village,0,0,0,0,0,1,1,0,0,0
,Chatham Village,0,0,0,0,0,3,0,3,0,0
,Cheektowaga Town,187,2,15,57,113,"2,153",208,"1,856",89,4
,Chester Town,8,0,1,3,4,7,0,7,0,0
,Chester Village,0,0,0,0,0,16,0,16,0,0
,Chittenango Village,1,0,0,0,1,19,1,16,2,0
,Cicero Town,5,0,1,1,3,174,18,150,6,0
,Clarkstown Town,56,0,12,11,33,985,33,918,34,2
,Clayton Village,0,0,0,0,0,12,1,11,0,0
,Clyde Village,3,0,0,1,2,23,8,15,0,0
,Cobleskill Village,15,0,2,1,12,51,2,48,1,1
,Coeymans Town,17,0,2,1,14,71,4,65,2,0
,Cohocton Town,0,0,0,0,0,0,0,0,0,0
,Cohoes,37,2,5,3,27,153,14,127,12,1
,Colchester Town,5,0,1,1,3,14,3,9,2,0
,Cold Spring Village,1,0,0,0,1,2,1,1,0,0
,Colonie Town,62,0,10,19,33,"1,870",120,"1,716",34,5
,Cornwall-on-Hudson Village,1,0,0,0,1,15,1,14,0,0
,Cornwall Town,2,0,1,0,1,7,2,5,0,0
,Cortland,55,0,27,6,22,325,77,246,2,1
,Coxsackie Village,0,0,0,0,0,1,0,1,0,0
,Crawford Town,1,0,0,1,0,64,13,49,2,1
,Croton-on-Hudson Village,3,0,0,0,3,36,2,32,2,0
,Cuba Town,1,0,0,0,1,27,3,24,0,0
,Dansville Village,1,0,0,0,1,52,7,44,1,0
,Deerpark Town,11,0,2,0,9,49,8,35,6,0
,Delhi Village,8,0,1,0,7,22,6,16,0,0
,Depew Village,15,0,5,2,8,193,27,156,10,1
,Deposit Village,1,0,0,1,0,10,1,8,1,0
,DeWitt Town,36,0,3,12,21,608,62,514,32,1
,Dexter Village,0,0,0,0,0,1,0,1,0,0
,Dobbs Ferry Village,4,0,0,2,2,44,2,38,4,0
,Dryden Village,4,0,2,1,1,24,3,21,0,0
,Dunkirk,21,1,0,5,15,210,37,168,5,0
,Durham Town,0,0,0,0,0,3,0,3,0,0
,East Aurora-Aurora Town,2,0,0,1,1,67,10,52,5,0
,Eastchester Town,3,0,0,2,1,67,8,52,7,0
,East Greenbush Town,10,0,1,2,7,400,37,358,5,0
,East Rochester Village,6,0,0,1,5,69,18,47,4,0
,Eden Town,2,0,1,0,1,36,8,25,3,0
,Ellenville Village,9,0,0,1,8,50,4,44,2,0
,Ellicott Town,13,0,2,2,9,241,30,210,1,0
,Ellicottville,0,0,0,0,0,9,2,7,0,0
,Elmira,83,1,0,40,42,831,172,643,16,0
,Elmira Heights Village,4,0,0,1,3,73,13,58,2,0
,Elmira Town,0,0,0,0,0,2,1,1,0,0
,Elmsford Village,3,0,0,1,2,11,3,8,0,0
,Evans Town,20,0,6,4,10,171,8,154,9,1
,Fairport Village,2,0,0,1,1,24,1,22,1,0
,Fishkill Town,8,0,0,2,6,190,5,184,1,
,Fishkill Village,1,0,0,0,1,20,1,19,0,0
,Floral Park Village,8,0,0,4,4,26,2,22,2,0
,Florida Village,0,0,0,0,0,5,3,2,0,0
,Fort Edward Village,2,0,2,0,0,4,2,2,0,0
,Fort Plain Village,9,0,4,0,5,53,7,46,0,0
,Frankfort Town,3,0,1,0,2,20,3,16,1,1
,Frankfort Village,6,0,1,0,5,12,1,9,2,0
,Franklinville Village,0,0,0,0,0,2,0,2,0,0
,Freeport Village,72,0,1,23,48,428,45,361,22,0
,Friendship Town,0,0,0,0,0,8,3,5,0,0
,Galway Village,0,0,0,0,0,0,0,0,0,0
,Garden City Village,9,0,0,3,6,267,25,234,8,1
,Gates Town,55,0,11,11,33,776,66,669,41,2
,Geddes Town,4,0,0,2,2,162,22,135,5,0
,Geneseo Village,3,0,3,0,0,83,7,76,0,1
,Geneva,20,0,8,4,8,234,47,185,2,1
,Glen Cove,5,0,0,4,1,84,5,77,2,0
,Glen Park Village,0,0,0,0,0,0,0,0,0,0
,Glens Falls,28,0,8,1,19,100,18,80,2,1
,Glenville Town,12,0,5,0,7,309,23,281,5,0
,Gloversville,66,0,24,2,40,401,36,349,16,1
,Goshen Town,2,0,0,0,2,27,3,23,1,0
,Goshen Village,2,0,0,0,2,29,5,23,1,0
,Gowanda Village,4,0,0,0,4,26,2,24,0,0
,Granville Village,3,0,0,1,2,12,3,9,0,0
,Great Neck Estates Village,0,0,0,0,0,12,8,1,3,0
