Table 8,,,,,,,,,,,
Offenses Known to Law Enforcement,,,,,,,,,,,
"by State by City, 2017",,,,,,,,,,,
State,City,"Violent
crime","Murder and
nonnegligent
manslaughter",Rape1,Robbery,"Aggravated
assault","Property
crime",Burglary,"Larceny-
theft","Motor
vehicle
theft",Arson2
,"Washington Township, Gloucester County",58,0,4,21,33,764,139,601,24,3
,"Washington Township, Morris County",3,0,2,1,0,42,4,38,0,0
,"Washington Township, Warren County",5,0,0,0,5,58,8,46,4,0
,Watchung,1,0,1,0,0,366,26,334,6,0
,Waterford Township,3,0,1,0,2,79,13,61,5,0
,Wayne Township,29,1,1,8,19,979,85,851,43,0
,Weehawken Township,15,0,1,4,10,300,30,253,17,0
,Wenonah,0,0,0,0,0,20,4,16,0,0
,Westampton Township,26,0,7,9,10,160,24,128,8,0
,West Amwell Township,2,0,2,0,0,31,2,27,2,8
,West Caldwell Township,8,0,0,2,6,66,8,54,4,0
,West Cape May,0,0,0,0,0,6,2,4,0,1
,West Deptford Township,12,0,1,6,5,349,97,246,6,0
,Westfield,3,0,0,1,2,256,21,207,28,0
,West Long Branch,7,0,2,2,3,121,9,107,5,0
,West Milford Township,25,0,4,0,21,203,37,155,11,1
,West New York,108,0,8,39,61,525,87,409,29,2
,West Orange,93,0,9,32,52,839,138,616,85,4
,Westville,14,0,1,7,6,138,27,105,6,0
,West Wildwood,2,0,0,0,2,5,0,5,0,0
,West Windsor Township,21,0,2,4,15,301,39,257,5,0
,Westwood,9,0,1,2,6,49,12,35,2,0
,Wharton,4,0,0,2,2,57,6,48,3,0
,Wildwood,65,0,1,18,46,450,64,382,4,0
,Wildwood Crest,9,0,1,1,7,87,20,66,1,0
,Willingboro Township,92,3,10,20,59,552,167,354,31,6
,Winfield Township,0,0,0,0,0,6,1,4,1,0
,Winslow Township,32,2,3,8,19,171,74,82,15,1
,Woodbridge Township,104,1,5,53,45,"1,608",224,"1,279",105,3
,Woodbury,47,1,0,31,15,535,82,424,29,0
,Woodbury Heights,2,0,0,2,0,73,10,63,0,0
,Woodcliff Lake,1,0,0,1,0,24,4,18,2,0
,Woodland Park,17,0,1,4,12,152,13,133,6,0
,Woodlynne,8,1,0,2,5,51,6,36,9,0
,Wood-Ridge,3,0,0,0,3,67,5,60,2,0
,Woodstown,2,0,0,1,1,43,12,31,0,0
,Woolwich Township,4,1,0,1,2,66,8,48,10,0
,Wyckoff Township,8,0,4,0,4,107,26,76,5,0
NEW MEXICO,Alamogordo,113,0,6,7,100,986,152,753,81,
,Albuquerque,"7,686",70,473,"2,930","4,213","41,350","6,996","26,670","7,684",
,Angel Fire,8,0,0,0,8,32,9,21,2,
,Anthony,21,0,1,1,19,80,42,29,9,
,Artesia,159,2,2,1,154,421,208,200,13,
,Aztec,33,0,4,3,26,191,41,142,8,
,Bayard,8,0,0,0,8,39,19,13,7,
,Belen,144,0,2,12,130,576,126,370,80,
,Bernalillo,79,0,3,11,65,426,166,210,50,
,Bloomfield,89,0,8,1,80,172,36,127,9,
,Bosque Farms,22,0,0,2,20,78,14,44,20,
,Capitan,4,0,0,0,4,18,9,9,0,
,Carlsbad,140,4,18,14,104,"1,210",180,912,118,
,Carrizozo,1,0,0,0,1,10,6,4,0,
,Cimarron,6,0,0,0,6,11,4,7,0,
,Clayton,5,0,0,0,5,8,2,6,0,
,Cloudcroft,0,0,0,0,0,14,7,7,0,
,Clovis,316,6,29,27,254,"2,032",490,"1,400",142,
,Corrales,5,0,0,0,5,77,22,51,4,
,Cuba,19,0,0,0,19,14,6,5,3,
,Deming,83,2,6,10,65,596,177,365,54,
,Dexter,1,0,0,0,1,0,0,0,0,
,Edgewood,7,0,1,0,6,94,33,54,7,
,Espanola,297,2,3,28,264,481,228,220,33,
,Estancia,0,0,0,0,0,26,24,2,0,
,Eunice,2,0,0,0,2,43,21,17,5,
,Farmington,519,3,62,54,400,"1,971",492,"1,326",153,
,Gallup,352,1,20,87,244,"1,493",256,"1,046",191,
,Grants,39,1,0,5,33,158,93,44,21,
,Hatch,7,0,0,0,7,36,5,30,1,
,Hobbs,251,2,39,20,190,"1,664",381,"1,190",93,
,Hope,0,0,0,0,0,6,6,0,0,
,Hurley,3,0,0,0,3,6,4,2,0,
,Jal,8,0,0,0,8,40,7,27,6,
,Las Vegas,99,0,9,12,78,334,60,251,23,
,Logan,0,0,0,0,0,22,7,12,3,
,Lordsburg,2,0,0,1,1,28,11,14,3,
,Los Alamos,30,0,4,2,24,93,11,80,2,
,Los Lunas,185,0,7,17,161,788,152,508,128,
,Magdalena,15,0,0,0,15,38,11,25,2,
,Mesilla,0,0,0,0,0,4,2,1,1,
,Moriarty,11,0,1,5,5,80,17,49,14,
,Peralta,32,0,1,0,31,99,22,37,40,
,Portales,24,0,4,3,17,442,213,194,35,
,Questa,0,0,0,0,0,10,3,5,2,
,Raton,8,0,0,1,7,234,83,128,23,
,Red River,1,0,0,0,1,11,1,10,0,
,Rio Rancho,167,1,16,33,117,"1,990",302,"1,464",224,
,Roswell,306,5,42,19,240,"1,992",426,"1,468",98,
,Ruidoso,26,0,5,2,19,221,71,137,13,
,Ruidoso Downs,37,0,0,0,37,107,24,78,5,
,Santa Clara,2,0,0,0,2,36,13,22,1,
,Santa Fe,289,4,36,56,193,"3,178","1,228","1,736",214,
,Santa Rosa,15,0,0,1,14,68,13,50,5,
,San Ysidro,0,0,0,0,0,4,3,1,0,
,Socorro,85,0,2,4,79,425,92,312,21,
,Springer,6,0,0,0,6,7,5,1,1,
,Taos,36,1,1,5,29,513,139,334,40,
,Taos Ski Valley,0,0,0,0,0,1,1,0,0,
,Tatum,0,0,0,0,0,4,1,3,0,
,Texico,1,0,0,0,1,10,7,2,1,
,Truth or Consequences,20,0,0,0,20,163,37,117,9,
,Tularosa,10,0,0,0,10,70,31,33,6,
NEW YORK,Adams Village,1,0,0,0,1,3,1,1,1,0
,Addison Town and Village,5,0,0,0,5,13,1,11,1,0
,Afton Village,0,0,0,0,0,2,1,0,1,0
,Akron Village,4,0,0,0,4,7,0,6,1,0
,Albany,876,8,54,247,567,"3,394",432,"2,853",109,14
,Albion Village,31,0,3,8,20,192,24,164,4,0
,Alexandria Bay Village,1,0,0,0,1,5,1,4,0,0
,Allegany Village,1,0,0,0,1,12,3,9,0,0
,Amherst Town,124,0,13,51,60,"1,868",195,"1,632",41,3
,Amity Town and Belmont Village,0,0,0,0,0,0,0,0,0,0
,Amityville Village,11,0,0,5,6,126,15,109,2,0
,Amsterdam,31,1,4,13,13,340,68,265,7,0
,Andover Village,0,0,0,0,0,0,0,0,0,0
,Angelica Village,0,0,0,0,0,1,0,1,0,0
,Arcade Village,2,0,0,0,2,20,10,10,0,0
,Ardsley Village,2,0,1,0,1,35,8,26,1,1
,Asharoken Village,0,0,0,0,0,2,0,2,0,0
,Avon Village,0,0,0,0,0,13,0,11,2,0
,Bainbridge Village,0,0,0,0,0,4,0,4,0,0
,Baldwinsville Village,6,0,2,0,4,67,9,55,3,1
,Ballston Spa Village,1,0,0,0,1,48,3,43,2,0
,Batavia,94,0,20,16,58,484,88,385,11,2
,Bath Village,15,0,5,4,6,172,26,145,1,0
,Beacon,44,0,5,5,34,240,50,184,6,0
,Bedford Town,5,0,2,1,2,37,6,29,2,0
,Bethlehem Town,19,0,5,3,11,487,43,437,7,0
,Binghamton,362,4,42,90,226,"1,983",370,"1,557",56,11
,Black River,0,0,0,0,0,6,1,5,0,0
,Blooming Grove Town,11,0,0,1,10,62,19,39,4,3
,Bolton Town,1,0,0,0,1,6,1,5,0,0
,Brant Town,2,0,2,0,0,15,3,11,1,0
,Brewster,1,0,0,1,0,16,1,14,1,0
,Briarcliff Manor Village,2,0,0,1,1,20,1,19,0,0
,Brighton Town,28,0,8,9,11,781,74,691,16,0
,Brockport Village,20,1,3,5,11,86,25,57,4,1
,Bronxville Village,0,0,0,0,0,29,4,23,2,0
,Brownville Village,0,0,0,0,0,3,3,0,0,0
,Buchanan Village,0,0,0,0,0,2,0,2,0,0
,Buffalo,"2,611",40,142,857,"1,572","9,827","2,356","6,638",833,192
,Cairo Town,4,0,0,0,4,35,9,26,0,0
,Caledonia Village,2,0,0,0,2,1,0,1,0,0
,Cambridge Village,1,0,1,0,0,16,8,8,0,0
,Camden Village,1,0,1,0,0,24,4,20,0,0
,Camillus Town and Village,16,0,2,1,13,297,15,272,10,0
,Canajoharie Village,0,0,0,0,0,16,0,16,0,0
,Canandaigua,33,1,11,1,20,206,36,165,5,1
,Canastota Village,2,0,0,0,2,64,9,54,1,0
,Canisteo Village,0,0,0,0,0,8,5,3,0,0
,Canton Village,1,0,0,0,1,21,6,14,1,0
,Cape Vincent Village,0,0,0,0,0,4,0,4,0,0
,Carmel Town,9,1,0,3,5,125,23,99,3,1
,Carroll Town,0,0,0,0,0,0,0,0,0,0
,Carthage Village,7,0,2,3,2,57,8,47,2,0
,Cattaraugus Village,0,0,0,0,0,1,0,1,0,0
,Cayuga Heights Village,0,0,0,0,0,27,1,26,0,0
,Cazenovia Village,5,0,2,2,1,37,5,32,0,0
,Central Square Village,0,0,0,0,0,32,0,31,1,0
,Centre Island Village,0,0,0,0,0,1,0,1,0,0
,Chatham Village,0,0,0,0,0,3,0,3,0,0
,Cheektowaga Town,187,1,14,82,90,"2,296",300,"1,908",88,3
,Chester Town,7,0,0,0,7,7,0,6,1,0
,Chester Village,6,0,0,0,6,53,5,47,1,0
,Chittenango Village,5,0,0,1,4,25,4,19,2,0
,Cicero Town,12,0,1,0,11,274,30,232,12,1
,Clarkstown Town,89,0,20,24,45,"1,125",59,"1,046",20,2
,Clayton Village,1,0,0,0,1,5,0,5,0,0
,Clyde Village,1,0,1,0,0,41,8,33,0,0
,Cobleskill Village,6,0,3,0,3,111,13,98,0,1
,Coeymans Town,5,0,0,0,5,82,15,64,3,0
,Cohoes,41,0,6,12,23,200,37,147,16,4
,Colchester Town,0,0,0,0,0,10,4,6,0,0
,Colonie Town,84,0,4,24,56,"1,902",136,"1,712",54,2
,Corning,40,1,14,1,24,265,51,207,7,2
,Cornwall-on-Hudson Village,3,0,0,1,2,22,1,21,0,0
,Cornwall Town,2,0,0,0,2,21,4,17,0,0
,Cortland,16,0,2,8,6,319,52,260,7,0
,Crawford Town,9,0,0,2,7,98,25,68,5,0
,Croton-on-Hudson Village,4,0,1,0,3,38,2,33,3,0
,Cuba Town,6,0,0,0,6,46,7,39,0,0
,Dansville Village,4,0,0,2,2,106,11,92,3,0
,Deerpark Town,7,0,0,0,7,76,16,57,3,0
,Delhi Village,5,0,4,0,1,24,4,20,0,0
,Depew Village,17,0,4,6,7,246,41,197,8,0
,Dewitt Town,48,1,4,17,26,715,78,617,20,4
,Dobbs Ferry Village,4,0,0,1,3,89,4,85,0,0
,Dolgeville Village,2,0,1,0,1,16,3,13,0,0
,Dryden Village,3,0,3,0,0,67,11,56,0,0
,Dunkirk,43,1,1,13,28,196,40,151,5,0
,Durham Town,0,0,0,0,0,9,2,7,0,0
,East Aurora-Aurora Town,3,0,1,1,1,91,13,75,3,1
,Eastchester Town,5,0,0,4,1,171,6,157,8,0
,East Fishkill Town,20,0,2,2,16,143,7,135,1,0
,East Greenbush Town,7,0,2,1,4,335,22,307,6,0
,East Hampton Town,17,0,3,3,11,226,33,184,9,0
,East Hampton Village,1,0,0,0,1,49,4,45,0,0
,East Rochester Village,4,0,0,2,2,88,14,70,4,0
,Eden Town,5,1,2,0,2,37,12,24,1,0
,Ellenville Village,18,0,3,3,12,136,24,110,2,0
,Ellicott Town,9,0,1,3,5,185,20,162,3,3
,Ellicottville,1,0,0,0,1,10,2,8,0,0
,Elmira,80,2,2,29,47,863,126,717,20,6
,Elmira Heights Village,3,0,0,1,2,56,3,51,2,0
,Elmira Town,1,0,1,0,0,1,0,0,1,0
,Elmsford Village,5,0,0,2,3,14,0,11,3,0
,Endicott Village,74,0,13,22,39,428,89,326,13,3
,Evans Town,18,0,2,2,14,215,25,184,6,4
,Fairport Village,3,1,1,1,0,44,6,37,1,0
,Fallsburg Town,13,0,2,2,9,107,47,56,4,0
,Fishkill Town,7,0,0,5,2,121,10,107,4,0
,Fishkill Village,2,0,0,1,1,27,3,23,1,0
,Floral Park Village,9,0,1,7,1,42,7,29,6,1
,Florida Village,1,0,0,0,1,4,1,3,0,0
,Fort Edward Village,3,0,0,0,3,17,10,6,1,1
,Fort Plain Village,5,0,2,0,3,64,9,54,1,0
,Franklinville Village,1,0,0,0,1,20,4,16,0,0
,Fredonia Village,13,0,3,6,4,157,20,136,1,0
,Freeport Village,94,0,2,33,59,407,33,336,38,2
,Friendship Town,2,0,0,0,2,3,0,3,0,0
,Fulton City,18,0,2,5,11,329,77,245,7,1
,Garden City Village,2,0,0,2,0,214,14,195,5,1
,Gates Town,60,1,9,15,35,841,68,729,44,1
,Geddes Town,7,0,0,3,4,215,20,194,1,0
,Geneseo Village,2,0,2,0,0,163,13,149,1,1
,Geneva,28,1,6,7,14,289,80,207,2,2
,Germantown Town,0,0,0,0,0,1,0,1,0,0
,Glen Cove,8,0,1,2,5,151,12,137,2,6
,Glen Park Village,0,0,0,0,0,3,0,3,0,0
,Glens Falls,29,2,1,3,23,190,28,156,6,1
,Glenville Town,14,0,2,2,10,464,40,417,7,1
,Gloversville,64,0,27,9,28,362,48,306,8,4
,Goshen Town,4,0,1,1,2,89,14,70,5,1
,Goshen Village,4,0,0,0,4,52,5,47,0,0
,Granville Village,2,0,0,0,2,15,4,11,0,0
,Greece Town,174,3,29,62,80,"1,935",242,"1,592",101,15
,Greenburgh Town,50,1,10,18,21,613,31,558,24,1
,Greene Village,0,0,0,0,0,13,4,7,2,0
,Green Island Village,4,0,0,0,4,30,6,23,1,0
,Greenport Town,0,0,0,0,0,116,0,116,0,0
,Greenwich Village,3,0,2,0,1,22,5,17,0,0
,Greenwood Lake Village,1,0,1,0,0,21,4,16,1,0
,Groton Village,2,0,0,1,1,39,3,36,0,0
,Guilderland Town,27,0,9,6,12,685,34,647,4,0
,Hamburg Town,37,0,0,12,25,874,91,761,22,2
,Hamilton Village,0,0,0,0,0,6,0,6,0,0
,Hammondsport Village,3,0,0,1,2,6,3,3,0,0
,Hancock Village,0,0,0,0,0,14,3,11,0,0
,Harriman Village,1,0,0,1,0,19,0,16,3,0
,Harrison Town,1,0,0,0,1,116,4,111,1,0
,Hastings-on-Hudson Village,3,0,0,1,2,66,5,59,2,0
,Haverstraw Town,42,0,1,16,25,298,48,239,11,3
,Hempstead Village,332,6,6,109,211,593,92,393,108,3
,Herkimer Village,50,0,1,2,47,324,29,295,0,0
,Highland Falls Village,3,0,0,0,3,46,11,34,1,0
,Highlands Town,2,0,0,0,2,8,0,8,0,0
,Holley Village,3,0,1,0,2,28,4,21,3,0
,Homer Village,0,0,0,0,0,8,1,7,0,0
,Hoosick Falls Village,2,0,0,0,2,39,4,31,4,0
,Hornell,4,0,0,0,4,100,8,91,1,0
,Horseheads Village,0,0,0,0,0,43,5,38,0,0
,Hudson,46,0,7,9,30,202,32,160,10,1
,Hudson Falls Village,16,1,3,2,10,54,11,42,1,2
,Huntington Bay Village,0,0,0,0,0,6,0,6,0,0
,Hyde Park Town,10,0,1,1,8,106,20,84,2,0
,Ilion Village,32,0,8,2,22,253,34,213,6,1
,Independence Town,0,0,0,0,0,3,0,3,0,0
,Inlet Town,0,0,0,0,0,3,1,2,0,0
,Interlaken Village,0,0,0,0,0,2,0,2,0,0
,Irondequoit Town,109,1,11,41,56,"1,118",157,903,58,2
,Irvington Village,3,0,0,1,2,16,2,13,1,0
,Ithaca,56,1,6,21,28,898,75,805,18,
,Jamestown,196,1,26,31,138,879,226,610,43,29
,Johnson City Village,91,0,19,12,60,756,116,619,21,2
,Johnstown,11,0,2,2,7,210,24,181,5,0
,Jordan Village,0,0,0,0,0,1,1,0,0,0
,Kenmore Village,13,0,0,6,7,231,38,188,5,0
,Kensington Village,0,0,0,0,0,0,0,0,0,0
,Kent Town,1,0,1,0,0,62,9,53,0,1
,Kings Point Village,2,0,0,1,1,10,1,6,3,0
,Kingston,73,1,5,22,45,449,53,392,4,3
,Kirkland Town,0,0,0,0,0,20,0,20,0,0
,Lackawanna,75,0,10,23,42,357,84,249,24,3
,Lake Placid Village,2,0,0,1,1,32,5,25,2,0
,Lake Success Village,1,0,0,0,1,19,4,12,3,0
,Lakewood-Busti,3,0,1,1,1,334,23,305,6,1
,Lancaster Town,23,0,4,5,14,406,48,350,8,0
,Larchmont Village,3,0,0,2,1,103,9,88,6,0
,Le Roy Village,6,0,2,0,4,48,6,40,2,0
,Lewisboro Town,0,0,0,0,0,1,0,1,0,0
,Liberty Village,26,1,6,1,18,138,22,115,1,2
,Little Falls,16,0,5,2,9,123,21,99,3,0
,Liverpool Village,0,0,0,0,0,31,5,22,4,0
,Lloyd Harbor Village,2,0,0,0,2,9,0,9,0,0
,Lloyd Town,6,0,1,1,4,100,12,88,0,0
,Long Beach,21,0,0,9,12,199,11,180,8,0
,Lowville Village,4,0,1,0,3,37,4,33,0,0
,Lynbrook Village,18,0,1,7,10,102,13,79,10,0
,Macedon Town and Village,9,0,5,1,3,119,22,92,5,0
,Malone Village,27,0,12,1,14,135,31,99,5,1
,Malverne Village,0,0,0,0,0,22,2,20,0,0
,Mamaroneck Town,1,0,0,0,1,60,5,55,0,0
,Mamaroneck Village,19,0,0,8,11,131,24,99,8,0
,Manchester Village,0,0,0,0,0,1,1,0,0,0
,Manlius Town,17,0,5,4,8,341,52,285,4,1
,Marcellus Village,0,0,0,0,0,7,2,5,0,0
,Marlborough Town,7,0,1,2,4,52,13,33,6,0
,Maybrook Village,3,0,0,0,3,8,0,8,0,0
,Mechanicville,13,1,4,2,6,54,6,46,2,0
,Medina Village,24,0,5,3,16,149,18,128,3,2
,Menands Village,10,0,1,5,4,151,4,143,4,0
,Middleport Village,3,0,0,0,3,30,4,25,1,1
,Middletown,103,2,11,37,53,658,75,572,11,7
,Monroe Village,9,0,1,2,6,133,19,113,1,0
,Montgomery Village,0,0,0,0,0,19,3,16,0,0
,Monticello Village,36,1,2,9,24,182,40,136,6,1
,Moriah Town,2,0,0,0,2,0,0,0,0,0
,Mount Hope Town,0,0,0,0,0,5,0,5,0,0
,Mount Morris Village,6,0,0,2,4,67,7,57,3,0
,Mount Vernon,437,6,22,123,286,"1,294",159,"1,001",134,11
,Nassau Village,3,0,1,0,2,3,0,3,0,0
,New Berlin Town,0,0,0,0,0,17,4,13,0,0
,Newburgh,347,6,23,101,217,747,160,546,41,8
,Newburgh Town,24,0,1,11,12,"1,059",61,984,14,8
,New Hartford Town and Village,16,0,2,6,8,595,26,560,9,1
,New Paltz Town and Village,22,0,4,1,17,165,16,149,0,0
,New Rochelle,182,1,11,70,100,"1,149",104,978,67,2
,New Windsor Town,26,0,0,3,23,363,36,319,8,0
,New York,"46,433",292,"2,375","13,995","29,771","124,815","11,104","107,976","5,735",
,New York Mills Village,2,0,0,1,1,37,3,32,2,0
,Niagara Falls,544,3,36,150,355,"2,336",458,"1,738",140,22
,Niagara Town,9,0,0,5,4,358,36,304,18,0
,Niskayuna Town,15,0,1,3,11,411,30,368,13,0
,Nissequogue Village,0,0,0,0,0,7,1,6,0,0
,Norfolk Town,0,0,0,0,0,1,1,0,0,0
,North Greenbush Town,8,0,1,3,4,152,18,127,7,0
,Northport Village,4,0,1,0,3,42,1,38,3,0
,North Syracuse Village,9,0,2,1,6,99,13,81,5,0
,North Tonawanda,37,0,5,8,24,507,84,400,23,2
,Northville Village,0,0,0,0,0,5,0,5,0,0
,Norwich,26,0,14,0,12,189,22,167,0,1
,Norwood Village,2,0,0,0,2,6,2,4,0,0
,Nunda Town and Village,1,0,1,0,0,12,2,10,0,0
,Ocean Beach Village,0,0,0,0,0,8,0,8,0,0
,Ogdensburg,29,1,1,5,22,381,70,306,5,2
,Ogden Town,13,0,4,3,6,210,30,171,9,0
,Old Brookville Village,1,0,0,1,0,34,6,23,5,0
,Old Westbury Village,0,0,0,0,0,23,0,23,0,0
,Olean,31,1,5,4,21,381,27,351,3,2
,Olive Town,0,0,0,0,0,7,2,5,0,1
,Oneida,25,1,6,6,12,380,54,322,4,0
,Oneonta City,27,2,7,2,16,234,50,183,1,2
,Orangetown Town,46,0,1,13,32,303,30,267,6,1
,Orchard Park Town,29,0,2,4,23,255,33,208,14,0
,Oriskany Village,1,0,0,0,1,11,5,6,0,0
,Ossining Village,20,0,1,5,14,245,20,218,7,3
,Oswego City,36,0,5,4,27,383,67,308,8,0
,Owego Village,10,0,4,0,6,153,21,131,1,1
,Oyster Bay Cove Village,0,0,0,0,0,14,4,8,2,0
,Peekskill,34,0,3,12,19,179,17,156,6,0
,Pelham Manor Village,4,0,1,0,3,162,14,141,7,0
,Pelham Village,0,0,0,0,0,69,6,57,6,0
,Penn Yan Village,3,0,2,0,1,58,14,44,0,1
,Perry Village,4,0,4,0,0,58,6,50,2,1
,Phoenix Village,2,0,0,1,1,22,5,16,1,0
,Piermont Village,0,0,0,0,0,12,1,10,1,0
,Pine Plains Town,0,0,0,0,0,0,0,0,0,0
,Plattekill Town,7,0,0,2,5,55,10,42,3,0
,Plattsburgh City,31,0,12,2,17,355,42,308,5,9
,Pleasantville Village,1,0,0,0,1,50,5,44,1,0
,Port Byron Village,0,0,0,0,0,1,0,1,0,0
,Port Chester Village,49,0,2,23,24,322,29,280,13,1
,Port Dickinson Village,0,0,0,0,0,16,1,15,0,0
,Port Jervis,26,0,4,2,20,222,33,182,7,3
,Portville Village,0,0,0,0,0,0,0,0,0,0
,Port Washington,5,0,0,2,3,99,13,82,4,0
,Potsdam Village,10,0,4,1,5,90,4,85,1,0
,Poughkeepsie,213,2,28,55,128,603,111,467,25,4
,Pound Ridge Town,5,2,1,0,2,33,4,27,2,0
,Quogue Village,0,0,0,0,0,25,1,22,2,0
,Ramapo Town,44,0,9,10,25,693,67,595,31,13
,Rensselaer City,13,0,0,4,9,117,35,77,5,0
,Rhinebeck Village,2,0,0,0,2,39,2,37,0,0
,Rochester,"1,872",27,141,707,997,"7,934","1,337","5,981",616,105
,Rockville Centre Village,24,0,0,2,22,186,3,176,7,0
,Rome,71,1,10,13,47,563,109,440,14,3
,Rosendale Town,1,0,0,0,1,29,7,22,0,1
,Rotterdam Town,37,0,8,12,17,823,82,723,18,3
,Rye,5,0,1,1,3,73,5,58,10,0
,Rye Brook Village,0,0,0,0,0,92,12,78,2,0
,Sackets Harbor Village,0,0,0,0,0,0,0,0,0,0
,Sag Harbor Village,0,0,0,0,0,0,0,0,0,0
,Salamanca,9,0,0,1,8,93,16,72,5,0
,Sands Point Village,0,0,0,0,0,10,1,8,1,0
,Saranac Lake Village,16,0,8,2,6,46,4,38,4,0
,Saratoga Springs,56,0,7,9,40,459,52,395,12,3
,Saugerties Town,24,0,3,2,19,212,30,171,11,2
,Scarsdale Village,6,0,0,2,4,128,7,115,6,0
,Schenectady,577,2,58,141,376,"2,057",348,"1,534",175,20
,Schodack Town,3,0,0,1,2,43,5,37,1,1
,Schoharie Village,0,0,0,0,0,0,0,0,0,0
,Scotia Village,12,0,2,4,6,102,19,79,4,1
,Seneca Falls Town,11,0,6,1,4,239,22,215,2,0
,Shandaken Town,1,0,0,0,1,31,7,23,1,0
,Shawangunk Town,2,0,0,0,2,78,9,69,0,1
,Sherburne Village,1,0,1,0,0,8,0,8,0,0
,Sherrill,0,0,0,0,0,21,0,21,0,0
,Shortsville Village,0,0,0,0,0,0,0,0,0,0
,Sidney Village,7,0,0,0,7,93,11,82,0,0
,Skaneateles Village,1,0,0,0,1,18,1,17,0,0
,Sodus Point Village,0,0,0,0,0,0,0,0,0,0
,Sodus Village,0,0,0,0,0,5,1,4,0,0
,Solvay Village,16,0,1,2,13,142,26,106,10,5
,Southampton Town,62,0,11,11,40,611,81,494,36,0
,Southampton Village,2,0,1,0,1,84,5,69,10,0
,South Glens Falls Village,10,0,1,3,6,70,14,53,3,1
,South Nyack Village,3,0,1,0,2,15,4,11,0,0
,Southold Town,17,0,4,2,11,214,27,179,8,2
,Spring Valley Village,133,0,28,30,75,390,35,340,15,2
,Stillwater Town,1,0,0,1,0,32,6,25,1,0
,St. Johnsville Village,4,0,1,0,3,20,2,17,1,0
,Stony Point Town,9,0,1,2,6,76,13,61,2,0
,Suffern Village,12,0,0,3,9,61,5,51,5,0
,Syracuse,"1,009",20,98,284,607,"4,817","1,145","3,301",371,56
,Tarrytown Village,9,0,2,3,4,49,3,45,1,0
,Ticonderoga Town,10,1,4,0,5,38,11,25,2,0
,Tonawanda,45,0,12,7,26,311,51,249,11,3
,Tonawanda Town,100,1,3,29,67,912,190,697,25,2
,Troy,351,6,31,114,200,"1,732",370,"1,272",90,11
,Trumansburg Village,0,0,0,0,0,36,3,33,0,0
,Tuckahoe Village,1,0,0,1,0,34,4,28,2,0
,Tupper Lake Village,5,0,0,1,4,88,12,73,3,0
,Tuxedo Town,0,0,0,0,0,3,1,2,0,0
,Ulster Town,8,0,1,0,7,342,11,322,9,2
,Utica,337,3,42,78,214,"1,986",376,"1,543",67,6
,Vernon Village,1,0,0,0,1,21,0,21,0,0
,Vestal Town,22,0,10,2,10,573,33,525,15,2
,Walden Village,7,0,1,0,6,80,9,67,4,1
,Wallkill Town,65,0,6,17,42,632,30,581,21,1
,Warsaw Village,4,0,1,0,3,36,3,32,1,0
,Warwick Town,13,0,1,2,10,104,13,77,14,0
,Washingtonville Village,3,0,0,1,2,33,4,28,1,1
,Waterford Town and Village,5,0,0,2,3,41,9,28,4,0
,Waterloo Village,5,0,0,2,3,76,19,56,1,1
,Watertown,139,1,39,16,83,"1,054",153,880,21,5
,Watervliet,42,0,6,10,26,205,49,144,12,0
,Watkins Glen Village,1,0,0,0,1,19,1,18,0,0
,Waverly Village,6,0,1,0,5,17,2,13,2,0
,Webb Town,0,0,0,0,0,5,0,4,1,0
,Webster Town and Village,32,0,15,7,10,411,47,355,9,3
,Weedsport Village,0,0,0,0,0,15,0,15,0,0
,Wellsville Village,11,0,0,1,10,69,9,59,1,0
,West Carthage Village,1,0,1,0,0,20,2,17,1,0
,Westfield Village,3,0,0,0,3,10,3,7,0,0
,Westhampton Beach Village,0,0,0,0,0,38,6,30,2,0
,West Seneca Town,44,1,9,9,25,563,82,465,16,1
,White Plains,103,0,9,26,68,982,34,916,32,0
,Whitesboro Village,0,0,0,0,0,36,4,31,1,0
,Whitestown Town,1,0,0,1,0,30,7,22,1,0
,Windham Town,0,0,0,0,0,13,5,8,0,0
,Wolcott Village,0,0,0,0,0,5,0,5,0,0
,Woodbury Town,4,0,0,1,3,505,4,497,4,0
,Woodridge Village,0,0,0,0,0,16,6,9,1,0
,Woodstock Town,2,0,1,1,0,61,16,45,0,0
,Yonkers,810,8,36,271,495,"2,023",360,"1,481",182,15
,Yorktown Town,12,0,3,2,7,217,31,180,6,1
,Yorkville Village,5,0,0,2,3,24,9,14,1,1
,Youngstown Village,1,0,0,0,1,1,0,1,0,0
NORTH CAROLINA7,Aberdeen,,1,,9,8,275,37,232,6,2
,Albemarle,,1,,21,67,738,221,486,31,5
,Angier,,0,,2,4,120,47,69,4,0
,Apex,,1,,7,16,643,81,548,14,4
,Archdale,,1,,3,8,192,57,126,9,0
,Asheboro,,2,,43,82,"1,527",243,"1,207",77,6
,Asheville,,7,,181,363,"4,248",733,"3,191",324,7
,Atlantic Beach,,0,,0,7,108,31,75,2,1
,Ayden,,0,,2,14,167,35,125,7,0
,Bailey,,0,,0,0,14,8,5,1,1
,Banner Elk,,0,,0,0,12,3,9,0,0
,Beaufort,,0,,2,3,141,30,109,2,1
,Beech Mountain,,0,,0,2,19,2,17,0,0
,Belhaven,,0,,0,5,26,7,17,2,0
,Belmont,,0,,9,33,634,38,575,21,2
,Benson,,1,,8,13,187,60,118,9,0
